10000
id_1 x_86185 y_68006
id_3063 x_64828 y_22537
id_3064 x_15984 y_52132
id_3065 x_76565 y_38786
id_3066 x_84058 y_36529
id_3067 x_86213 y_36334
id_3068 x_14472 y_90151
id_3069 x_66196 y_32351
id_3070 x_35563 y_27810
id_3071 x_12499 y_74739
id_3072 x_34011 y_87982
id_3073 x_40183 y_49685
id_3074 x_26624 y_18113
id_3075 x_41810 y_49931
id_3076 x_98488 y_98640
id_3077 x_26622 y_73264
id_3078 x_16373 y_62034
id_3079 x_85006 y_70105
id_3080 x_54564 y_76541
id_3081 x_77513 y_61465
id_3082 x_76569 y_80807
id_3083 x_30658 y_4140
id_3084 x_682 y_75203
id_3085 x_32724 y_88697
id_3086 x_39947 y_98411
id_3087 x_61987 y_17604
id_3088 x_47808 y_43727
id_3089 x_47032 y_25824
id_3090 x_19558 y_98524
id_3091 x_54270 y_74246
id_3092 x_96697 y_22456
id_3093 x_21278 y_67510
id_3094 x_96388 y_15236
id_3095 x_6249 y_22117
id_3096 x_41426 y_63203
id_3097 x_3648 y_38142
id_3098 x_97501 y_95388
id_3099 x_84034 y_8448
id_3100 x_33969 y_24432
id_3101 x_52090 y_32964
id_3102 x_11991 y_95443
id_3103 x_81034 y_92447
id_3104 x_69581 y_16786
id_3105 x_73880 y_76055
id_3106 x_16985 y_773
id_3107 x_22424 y_50131
id_3108 x_77752 y_99364
id_3109 x_83371 y_1811
id_3110 x_10992 y_80260
id_3111 x_67668 y_90351
id_3112 x_28504 y_52111
id_3113 x_43915 y_91548
id_3114 x_76835 y_14093
id_3115 x_89602 y_26149
id_3116 x_88782 y_74741
id_3117 x_84994 y_21890
id_3118 x_21452 y_57650
id_3119 x_33612 y_70575
id_3120 x_88729 y_87566
id_3121 x_10567 y_6564
id_3122 x_64824 y_29373
id_3123 x_85405 y_51124
id_3124 x_82581 y_34623
id_3125 x_39647 y_38250
id_3126 x_75287 y_35501
id_3127 x_895 y_61916
id_3128 x_13972 y_14497
id_3129 x_45126 y_62131
id_3130 x_73519 y_69574
id_3131 x_76727 y_97766
id_3132 x_20403 y_89224
id_3133 x_81869 y_37775
id_3134 x_52433 y_49588
id_3135 x_64939 y_39293
id_3136 x_36642 y_46668
id_3137 x_20085 y_70996
id_3138 x_85273 y_80688
id_3139 x_60293 y_83196
id_3140 x_81821 y_16762
id_3141 x_24988 y_22334
id_3142 x_19157 y_56304
id_3143 x_13779 y_36841
id_3144 x_40000 y_66997
id_3145 x_48778 y_23787
id_3146 x_76349 y_35601
id_3147 x_50818 y_21303
id_3148 x_68953 y_27571
id_3149 x_25939 y_60447
id_3150 x_10506 y_60153
id_3151 x_97668 y_52007
id_3152 x_96956 y_21551
id_3153 x_87890 y_98677
id_3154 x_90193 y_97716
id_3155 x_44560 y_91097
id_3156 x_92329 y_484
id_3157 x_37980 y_67460
id_3158 x_6898 y_26004
id_3159 x_99075 y_90680
id_3160 x_15507 y_10808
id_3161 x_52869 y_24577
id_3162 x_29845 y_94346
id_3163 x_8268 y_71092
id_3164 x_88399 y_41478
id_3165 x_1291 y_64241
id_3166 x_54848 y_26123
id_3167 x_53076 y_3318
id_3168 x_40811 y_28189
id_3169 x_96224 y_47834
id_3170 x_19486 y_49873
id_3171 x_43508 y_89702
id_3172 x_18681 y_14584
id_3173 x_21476 y_64390
id_3174 x_81847 y_71956
id_3175 x_68134 y_62106
id_3176 x_63913 y_95847
id_3177 x_98714 y_52453
id_3178 x_85132 y_28668
id_3179 x_76398 y_41642
id_3180 x_553 y_95063
id_3181 x_85939 y_39967
id_3182 x_55364 y_80690
id_3183 x_97264 y_29120
id_3184 x_87097 y_47733
id_3185 x_23429 y_83825
id_3186 x_4469 y_37781
id_3187 x_22713 y_20362
id_3188 x_19677 y_94851
id_3189 x_68166 y_15727
id_3190 x_36010 y_26572
id_3191 x_9599 y_65510
id_3192 x_95894 y_9915
id_3193 x_82761 y_25980
id_3194 x_75820 y_39396
id_3195 x_78397 y_16481
id_3196 x_74077 y_10268
id_3197 x_69889 y_41885
id_3198 x_74820 y_26996
id_3199 x_12339 y_31699
id_3200 x_87715 y_28173
id_3201 x_68263 y_82352
id_3202 x_56262 y_23050
id_3203 x_85461 y_32249
id_3204 x_99844 y_41987
id_3205 x_51142 y_95383
id_3206 x_4693 y_13357
id_3207 x_73092 y_28598
id_3208 x_7138 y_92853
id_3209 x_93407 y_10058
id_3210 x_18879 y_87619
id_3211 x_23265 y_62013
id_3212 x_28490 y_37277
id_3213 x_98210 y_59679
id_3214 x_75967 y_36668
id_3215 x_92609 y_29832
id_3216 x_37827 y_10993
id_3217 x_99219 y_57693
id_3218 x_79157 y_83067
id_3219 x_75199 y_88708
id_3220 x_25941 y_4508
id_3221 x_79465 y_33052
id_3222 x_86130 y_57944
id_3223 x_77907 y_54989
id_3224 x_1096 y_75706
id_3225 x_72817 y_56643
id_3226 x_40519 y_61967
id_3227 x_20752 y_46357
id_3228 x_63169 y_49920
id_3229 x_39096 y_15424
id_3230 x_53677 y_73352
id_3231 x_65778 y_33879
id_3232 x_11111 y_82837
id_3233 x_28836 y_15916
id_3234 x_9003 y_90779
id_3235 x_2967 y_98596
id_3236 x_68465 y_86660
id_3237 x_78728 y_23688
id_3238 x_86109 y_24126
id_3239 x_46701 y_11811
id_3240 x_36735 y_44881
id_3241 x_3739 y_70475
id_3242 x_27074 y_70899
id_3243 x_21299 y_83199
id_3244 x_11354 y_66086
id_3245 x_76934 y_85566
id_3246 x_92066 y_41249
id_3247 x_39132 y_45886
id_3248 x_20014 y_52166
id_3249 x_13022 y_33108
id_3250 x_76585 y_19476
id_3251 x_99845 y_72638
id_3252 x_68149 y_81329
id_3253 x_96629 y_61970
id_3254 x_87606 y_74898
id_3255 x_64189 y_42303
id_3256 x_1298 y_31306
id_3257 x_21316 y_99794
id_3258 x_874 y_59986
id_3259 x_80983 y_640
id_3260 x_19150 y_93133
id_3261 x_30370 y_47888
id_3262 x_46625 y_58653
id_3263 x_70731 y_84683
id_3264 x_1010 y_50915
id_3265 x_75366 y_58596
id_3266 x_96000 y_72581
id_3267 x_94391 y_4773
id_3268 x_27473 y_27948
id_3269 x_33531 y_1780
id_3270 x_45411 y_58483
id_3271 x_60827 y_3408
id_3272 x_8051 y_24592
id_3273 x_49912 y_52067
id_3274 x_21126 y_54196
id_3275 x_51457 y_35041
id_3276 x_49534 y_98298
id_3277 x_95378 y_53490
id_3278 x_51348 y_56481
id_3279 x_65606 y_35976
id_3280 x_24847 y_61163
id_3281 x_56456 y_43169
id_3282 x_78037 y_38430
id_3283 x_15085 y_78497
id_3284 x_27162 y_95410
id_3285 x_98032 y_40675
id_3286 x_5756 y_19377
id_3287 x_21512 y_28372
id_3288 x_19039 y_12195
id_3289 x_64919 y_34711
id_3290 x_9798 y_25183
id_3291 x_94888 y_49872
id_3292 x_11358 y_4108
id_3293 x_13322 y_23753
id_3294 x_50865 y_1811
id_3295 x_96942 y_27451
id_3296 x_31807 y_66780
id_3297 x_88194 y_92300
id_3298 x_68557 y_70063
id_3299 x_17770 y_98217
id_3300 x_67693 y_89977
id_3301 x_87529 y_29357
id_3302 x_50945 y_34375
id_3303 x_19271 y_14343
id_3304 x_92842 y_43572
id_3305 x_79579 y_20811
id_3306 x_2488 y_83565
id_3307 x_23903 y_79562
id_3308 x_13350 y_8788
id_3309 x_64025 y_72318
id_3310 x_57563 y_46417
id_3311 x_52276 y_28868
id_3312 x_91956 y_30100
id_3313 x_93115 y_44369
id_3314 x_11871 y_90002
id_3315 x_38092 y_45593
id_3316 x_35800 y_88190
id_3317 x_93790 y_6149
id_3318 x_68986 y_73613
id_3319 x_73948 y_34969
id_3320 x_57329 y_19343
id_3321 x_56799 y_39848
id_3322 x_24313 y_96217
id_3323 x_66529 y_98342
id_3324 x_43123 y_31672
id_3325 x_83835 y_52057
id_3326 x_33723 y_305
id_3327 x_4687 y_77160
id_3328 x_90401 y_93571
id_3329 x_8701 y_73887
id_3330 x_39118 y_20044
id_3331 x_68942 y_60891
id_3332 x_95973 y_94780
id_3333 x_33510 y_56464
id_3334 x_48213 y_86601
id_3335 x_35902 y_77992
id_3336 x_7407 y_5452
id_3337 x_45964 y_93420
id_3338 x_90782 y_28551
id_3339 x_56132 y_14096
id_3340 x_71174 y_83614
id_3341 x_8694 y_27045
id_3342 x_98644 y_30245
id_3343 x_8985 y_26530
id_3344 x_37542 y_6422
id_3345 x_36698 y_19719
id_3346 x_81646 y_36038
id_3347 x_62899 y_49325
id_3348 x_6968 y_25577
id_3349 x_3889 y_97282
id_3350 x_96921 y_13254
id_3351 x_94693 y_7850
id_3352 x_27780 y_72326
id_3353 x_44761 y_95962
id_3354 x_33675 y_11803
id_3355 x_46363 y_87208
id_3356 x_79891 y_62399
id_3357 x_42198 y_69533
id_3358 x_60773 y_83311
id_3359 x_22904 y_23548
id_3360 x_4324 y_76318
id_3361 x_17434 y_38304
id_3362 x_9390 y_47677
id_3363 x_59669 y_12410
id_3364 x_63305 y_15422
id_3365 x_63191 y_86618
id_3366 x_87994 y_19936
id_3367 x_12777 y_53271
id_3368 x_40702 y_59035
id_3369 x_85988 y_40473
id_3370 x_51926 y_35319
id_3371 x_51094 y_74410
id_3372 x_17556 y_73151
id_3373 x_48669 y_81920
id_3374 x_74835 y_35411
id_3375 x_53294 y_7252
id_3376 x_82497 y_46026
id_3377 x_29134 y_81879
id_3378 x_94249 y_3281
id_3379 x_38528 y_4307
id_3380 x_61779 y_51074
id_3381 x_36311 y_58000
id_3382 x_28530 y_60485
id_3383 x_84197 y_19874
id_3384 x_78728 y_62455
id_3385 x_49374 y_89235
id_3386 x_87496 y_63837
id_3387 x_9364 y_97628
id_3388 x_77348 y_73743
id_3389 x_71220 y_43729
id_3390 x_23962 y_64827
id_3391 x_27312 y_34240
id_3392 x_69863 y_95068
id_3393 x_12234 y_1701
id_3394 x_98469 y_19580
id_3395 x_95762 y_13169
id_3396 x_92956 y_29123
id_3397 x_45346 y_79936
id_3398 x_54474 y_62257
id_3399 x_18270 y_27765
id_3400 x_82473 y_51423
id_3401 x_98394 y_89537
id_3402 x_26258 y_79776
id_3403 x_75318 y_37831
id_3404 x_1348 y_45209
id_3405 x_74820 y_83574
id_3406 x_26818 y_50744
id_3407 x_88612 y_28775
id_3408 x_80534 y_66388
id_3409 x_18703 y_76273
id_3410 x_88017 y_36500
id_3411 x_47110 y_67492
id_3412 x_57683 y_38900
id_3413 x_65156 y_40391
id_3414 x_50245 y_37156
id_3415 x_48286 y_74133
id_3416 x_23360 y_5902
id_3417 x_42089 y_14399
id_3418 x_23871 y_50519
id_3419 x_33149 y_53879
id_3420 x_9544 y_87153
id_3421 x_14363 y_76136
id_3422 x_69735 y_96793
id_3423 x_18538 y_57874
id_3424 x_80185 y_18007
id_3425 x_86355 y_64563
id_3426 x_70965 y_96952
id_3427 x_55205 y_67462
id_3428 x_8587 y_70386
id_3429 x_3934 y_56257
id_3430 x_93367 y_17670
id_3431 x_65192 y_20852
id_3432 x_51378 y_81138
id_3433 x_21875 y_28292
id_3434 x_56661 y_20697
id_3435 x_37039 y_26368
id_3436 x_53831 y_38161
id_3437 x_27732 y_64137
id_3438 x_63834 y_79580
id_3439 x_82317 y_31414
id_3440 x_46308 y_99687
id_3441 x_38167 y_84226
id_3442 x_60865 y_51612
id_3443 x_82014 y_41301
id_3444 x_16585 y_47122
id_3445 x_8769 y_7828
id_3446 x_24094 y_17907
id_3447 x_76289 y_7075
id_3448 x_67836 y_96823
id_3449 x_23368 y_77863
id_3450 x_97501 y_29477
id_3451 x_76103 y_26483
id_3452 x_97021 y_21207
id_3453 x_53866 y_5310
id_3454 x_27161 y_22223
id_3455 x_245 y_27223
id_3456 x_53465 y_54588
id_3457 x_6595 y_14830
id_3458 x_65128 y_88709
id_3459 x_66282 y_26614
id_3460 x_62382 y_84120
id_3461 x_96217 y_98268
id_3462 x_40042 y_19630
id_3463 x_88921 y_86830
id_3464 x_23113 y_51251
id_3465 x_13194 y_7657
id_3466 x_16689 y_52847
id_3467 x_64324 y_9840
id_3468 x_16839 y_14069
id_3469 x_75828 y_44373
id_3470 x_91810 y_92888
id_3471 x_43885 y_41183
id_3472 x_83543 y_45931
id_3473 x_82889 y_26077
id_3474 x_98407 y_88808
id_3475 x_25971 y_76741
id_3476 x_52979 y_70773
id_3477 x_7863 y_38091
id_3478 x_15818 y_83292
id_3479 x_19163 y_91626
id_3480 x_39418 y_60483
id_3481 x_809 y_838
id_3482 x_7824 y_70898
id_3483 x_55503 y_35336
id_3484 x_34936 y_44733
id_3485 x_88868 y_10001
id_3486 x_36057 y_28325
id_3487 x_57252 y_62324
id_3488 x_61008 y_8655
id_3489 x_91415 y_31026
id_3490 x_20971 y_4598
id_3491 x_85701 y_92100
id_3492 x_63172 y_78765
id_3493 x_90890 y_54628
id_3494 x_47648 y_84070
id_3495 x_25522 y_18039
id_3496 x_58536 y_22504
id_3497 x_25313 y_44914
id_3498 x_38690 y_60112
id_3499 x_83193 y_8999
id_3500 x_70885 y_11807
id_3501 x_93492 y_36798
id_3502 x_41484 y_82398
id_3503 x_3011 y_72922
id_3504 x_13158 y_26081
id_3505 x_88962 y_64315
id_3506 x_2087 y_65676
id_3507 x_29196 y_76538
id_3508 x_2064 y_94982
id_3509 x_3646 y_26500
id_3510 x_23004 y_72904
id_3511 x_67616 y_40320
id_3512 x_14590 y_6383
id_3513 x_67268 y_22459
id_3514 x_27131 y_10645
id_3515 x_25645 y_52830
id_3516 x_21188 y_29931
id_3517 x_13531 y_12272
id_3518 x_75113 y_99627
id_3519 x_33663 y_73599
id_3520 x_55376 y_31568
id_3521 x_89070 y_85383
id_3522 x_8396 y_8331
id_3523 x_76719 y_18675
id_3524 x_4559 y_79418
id_3525 x_46208 y_43095
id_3526 x_15237 y_62525
id_3527 x_89876 y_47986
id_3528 x_31791 y_66436
id_3529 x_85515 y_26834
id_3530 x_41933 y_68616
id_3531 x_95747 y_98657
id_3532 x_63281 y_187
id_3533 x_39199 y_48807
id_3534 x_96530 y_13719
id_3535 x_87738 y_33419
id_3536 x_1388 y_35176
id_3537 x_11334 y_6694
id_3538 x_17296 y_30330
id_3539 x_87518 y_98256
id_3540 x_47875 y_48094
id_3541 x_15948 y_89033
id_3542 x_3204 y_38499
id_3543 x_30233 y_8421
id_3544 x_47190 y_81382
id_3545 x_78988 y_2913
id_3546 x_28699 y_3388
id_3547 x_55968 y_6977
id_3548 x_84538 y_5506
id_3549 x_95170 y_80632
id_3550 x_90017 y_71104
id_3551 x_10989 y_64985
id_3552 x_98512 y_75327
id_3553 x_55730 y_46962
id_3554 x_55318 y_70703
id_3555 x_87266 y_17494
id_3556 x_93042 y_80958
id_3557 x_88103 y_53649
id_3558 x_15893 y_95256
id_3559 x_53806 y_54473
id_3560 x_58436 y_18508
id_3561 x_73533 y_12801
id_3562 x_60732 y_99855
id_3563 x_58294 y_10809
id_3564 x_36272 y_31083
id_3565 x_33636 y_85799
id_3566 x_21682 y_79471
id_3567 x_2578 y_24537
id_3568 x_87915 y_95460
id_3569 x_1928 y_9367
id_3570 x_61505 y_14531
id_3571 x_20503 y_57424
id_3572 x_51408 y_54802
id_3573 x_21339 y_65454
id_3574 x_2061 y_97126
id_3575 x_11601 y_97050
id_3576 x_96527 y_22825
id_3577 x_33721 y_26563
id_3578 x_14910 y_75727
id_3579 x_9176 y_84536
id_3580 x_12741 y_9784
id_3581 x_52377 y_33153
id_3582 x_21583 y_81301
id_3583 x_86275 y_37052
id_3584 x_89864 y_45697
id_3585 x_33607 y_84784
id_3586 x_75792 y_22724
id_3587 x_28074 y_59242
id_3588 x_76142 y_1169
id_3589 x_88317 y_51619
id_3590 x_24853 y_64376
id_3591 x_24196 y_62719
id_3592 x_23565 y_31229
id_3593 x_99670 y_37939
id_3594 x_72570 y_23815
id_3595 x_59469 y_37759
id_3596 x_55153 y_92558
id_3597 x_37827 y_54304
id_3598 x_90861 y_52405
id_3599 x_6641 y_46338
id_3600 x_13985 y_9502
id_3601 x_87775 y_80003
id_3602 x_52385 y_86814
id_3603 x_49576 y_30661
id_3604 x_78739 y_89266
id_3605 x_31261 y_22438
id_3606 x_81438 y_84245
id_3607 x_90436 y_56306
id_3608 x_55511 y_11665
id_3609 x_48854 y_5073
id_3610 x_45381 y_79316
id_3611 x_19370 y_34138
id_3612 x_80667 y_43844
id_3613 x_33141 y_40600
id_3614 x_33868 y_25458
id_3615 x_50226 y_90135
id_3616 x_94512 y_55338
id_3617 x_29079 y_70951
id_3618 x_98137 y_8735
id_3619 x_50796 y_77255
id_3620 x_70526 y_33869
id_3621 x_42523 y_80806
id_3622 x_47633 y_46976
id_3623 x_21123 y_48487
id_3624 x_9936 y_27280
id_3625 x_82927 y_16233
id_3626 x_26228 y_12099
id_3627 x_98365 y_35245
id_3628 x_36398 y_61986
id_3629 x_31260 y_65103
id_3630 x_15297 y_38532
id_3631 x_91756 y_210
id_3632 x_50542 y_13328
id_3633 x_49131 y_80918
id_3634 x_35933 y_5613
id_3635 x_76151 y_58804
id_3636 x_29158 y_28238
id_3637 x_70150 y_56692
id_3638 x_47537 y_6856
id_3639 x_97705 y_88395
id_3640 x_78778 y_25591
id_3641 x_39534 y_80534
id_3642 x_65086 y_43989
id_3643 x_70166 y_69408
id_3644 x_78423 y_24639
id_3645 x_92979 y_29556
id_3646 x_42308 y_8636
id_3647 x_65328 y_27455
id_3648 x_71291 y_76920
id_3649 x_90816 y_83775
id_3650 x_93061 y_39544
id_3651 x_26135 y_70646
id_3652 x_90133 y_2028
id_3653 x_48451 y_66610
id_3654 x_48155 y_68247
id_3655 x_55974 y_41209
id_3656 x_26093 y_52639
id_3657 x_29129 y_43659
id_3658 x_69904 y_91054
id_3659 x_62655 y_25563
id_3660 x_75783 y_59181
id_3661 x_90012 y_36360
id_3662 x_71659 y_30245
id_3663 x_60598 y_91988
id_3664 x_26347 y_29541
id_3665 x_97610 y_32198
id_3666 x_14598 y_72386
id_3667 x_59753 y_50025
id_3668 x_63286 y_4194
id_3669 x_53562 y_98089
id_3670 x_79030 y_96624
id_3671 x_94752 y_50756
id_3672 x_10812 y_92152
id_3673 x_96792 y_28585
id_3674 x_32480 y_30887
id_3675 x_72824 y_72096
id_3676 x_39486 y_38123
id_3677 x_73059 y_85544
id_3678 x_41834 y_98842
id_3679 x_43977 y_58245
id_3680 x_920 y_96259
id_3681 x_87902 y_10895
id_3682 x_1785 y_45540
id_3683 x_21969 y_7433
id_3684 x_74300 y_10903
id_3685 x_84013 y_19152
id_3686 x_76869 y_54609
id_3687 x_9582 y_27108
id_3688 x_34493 y_29705
id_3689 x_9047 y_1305
id_3690 x_79343 y_94893
id_3691 x_6717 y_695
id_3692 x_76513 y_99518
id_3693 x_64872 y_96740
id_3694 x_30173 y_59446
id_3695 x_4815 y_35083
id_3696 x_56103 y_20446
id_3697 x_54301 y_14823
id_3698 x_75406 y_84739
id_3699 x_96142 y_82965
id_3700 x_31204 y_58448
id_3701 x_66296 y_12783
id_3702 x_55177 y_63004
id_3703 x_51423 y_59180
id_3704 x_14074 y_41880
id_3705 x_65673 y_61545
id_3706 x_47628 y_85577
id_3707 x_44370 y_95195
id_3708 x_68820 y_92374
id_3709 x_78323 y_56154
id_3710 x_35000 y_80152
id_3711 x_26602 y_874
id_3712 x_14120 y_65435
id_3713 x_87963 y_52413
id_3714 x_64170 y_29828
id_3715 x_81473 y_27660
id_3716 x_15883 y_1154
id_3717 x_85428 y_36402
id_3718 x_98881 y_86831
id_3719 x_10340 y_52326
id_3720 x_79630 y_10426
id_3721 x_36525 y_58497
id_3722 x_85959 y_18823
id_3723 x_29757 y_25429
id_3724 x_77345 y_47060
id_3725 x_59468 y_88539
id_3726 x_82753 y_50667
id_3727 x_83150 y_53606
id_3728 x_68584 y_41179
id_3729 x_27899 y_73793
id_3730 x_18084 y_89552
id_3731 x_95442 y_9854
id_3732 x_578 y_94288
id_3733 x_40521 y_6340
id_3734 x_83960 y_46362
id_3735 x_24192 y_90940
id_3736 x_97123 y_61418
id_3737 x_23351 y_31532
id_3738 x_80326 y_91184
id_3739 x_85726 y_66072
id_3740 x_71008 y_70721
id_3741 x_55615 y_54167
id_3742 x_60111 y_5840
id_3743 x_59790 y_85975
id_3744 x_19747 y_55917
id_3745 x_35294 y_24010
id_3746 x_46839 y_21344
id_3747 x_1250 y_46524
id_3748 x_89389 y_1973
id_3749 x_25346 y_7304
id_3750 x_22076 y_53160
id_3751 x_12331 y_26050
id_3752 x_16160 y_29420
id_3753 x_46605 y_75927
id_3754 x_4964 y_72166
id_3755 x_53942 y_40489
id_3756 x_80716 y_67684
id_3757 x_8390 y_70805
id_3758 x_71124 y_74202
id_3759 x_99564 y_85490
id_3760 x_34757 y_92827
id_3761 x_92826 y_21252
id_3762 x_83184 y_36104
id_3763 x_60261 y_59637
id_3764 x_84782 y_30093
id_3765 x_33901 y_26861
id_3766 x_30200 y_71108
id_3767 x_34286 y_87917
id_3768 x_42744 y_46643
id_3769 x_57265 y_33589
id_3770 x_98230 y_21513
id_3771 x_59829 y_89587
id_3772 x_78370 y_84869
id_3773 x_71803 y_60683
id_3774 x_19342 y_51498
id_3775 x_74413 y_59566
id_3776 x_32910 y_11692
id_3777 x_28979 y_60074
id_3778 x_71307 y_27990
id_3779 x_9447 y_57498
id_3780 x_79091 y_84209
id_3781 x_90975 y_14899
id_3782 x_25243 y_2447
id_3783 x_73456 y_23633
id_3784 x_37028 y_57104
id_3785 x_73651 y_8774
id_3786 x_63485 y_31489
id_3787 x_2513 y_65657
id_3788 x_80864 y_82202
id_3789 x_55317 y_22468
id_3790 x_14945 y_99226
id_3791 x_81370 y_85622
id_3792 x_95906 y_75557
id_3793 x_67360 y_39615
id_3794 x_80212 y_29197
id_3795 x_63821 y_41098
id_3796 x_71025 y_52463
id_3797 x_7718 y_68108
id_3798 x_43684 y_98813
id_3799 x_45806 y_59719
id_3800 x_36071 y_55791
id_3801 x_43237 y_8812
id_3802 x_94974 y_94171
id_3803 x_69760 y_51226
id_3804 x_79093 y_28022
id_3805 x_91909 y_28240
id_3806 x_6869 y_68166
id_3807 x_63750 y_86178
id_3808 x_3101 y_2388
id_3809 x_1017 y_16826
id_3810 x_42100 y_89750
id_3811 x_43889 y_35460
id_3812 x_7164 y_13493
id_3813 x_62204 y_39449
id_3814 x_86201 y_97267
id_3815 x_33552 y_89722
id_3816 x_1590 y_52817
id_3817 x_29474 y_9830
id_3818 x_28700 y_93726
id_3819 x_77920 y_2899
id_3820 x_91954 y_19492
id_3821 x_31141 y_45460
id_3822 x_39937 y_46922
id_3823 x_57345 y_28958
id_3824 x_91761 y_41738
id_3825 x_91754 y_84691
id_3826 x_15748 y_82282
id_3827 x_28080 y_45989
id_3828 x_48475 y_69340
id_3829 x_5000 y_72628
id_3830 x_87295 y_81337
id_3831 x_43858 y_86812
id_3832 x_92714 y_62584
id_3833 x_23599 y_47472
id_3834 x_18306 y_23700
id_3835 x_36867 y_20216
id_3836 x_45354 y_28010
id_3837 x_57225 y_83946
id_3838 x_36989 y_35452
id_3839 x_61613 y_51979
id_3840 x_42317 y_76398
id_3841 x_94450 y_75447
id_3842 x_74885 y_31823
id_3843 x_30198 y_39815
id_3844 x_61802 y_3361
id_3845 x_89730 y_61567
id_3846 x_9923 y_67047
id_3847 x_92523 y_41382
id_3848 x_63739 y_17943
id_3849 x_81458 y_32626
id_3850 x_35953 y_29302
id_3851 x_39942 y_39490
id_3852 x_76208 y_69618
id_3853 x_32091 y_67843
id_3854 x_6008 y_43607
id_3855 x_35868 y_13657
id_3856 x_88619 y_49068
id_3857 x_6370 y_88809
id_3858 x_21575 y_70584
id_3859 x_1856 y_52149
id_3860 x_36384 y_63136
id_3861 x_28643 y_34879
id_3862 x_65128 y_13957
id_3863 x_12675 y_23643
id_3864 x_86881 y_9353
id_3865 x_85318 y_92142
id_3866 x_98201 y_74691
id_3867 x_78893 y_52660
id_3868 x_61448 y_413
id_3869 x_63450 y_32599
id_3870 x_72250 y_14662
id_3871 x_20475 y_67898
id_3872 x_53187 y_14007
id_3873 x_41487 y_45195
id_3874 x_24592 y_17742
id_3875 x_59921 y_17620
id_3876 x_25347 y_68381
id_3877 x_73180 y_65337
id_3878 x_56664 y_61193
id_3879 x_88461 y_71223
id_3880 x_31 y_49041
id_3881 x_30685 y_34557
id_3882 x_16885 y_35260
id_3883 x_83815 y_51138
id_3884 x_72023 y_36957
id_3885 x_97862 y_46934
id_3886 x_35374 y_73855
id_3887 x_83036 y_64202
id_3888 x_7471 y_13699
id_3889 x_29795 y_63943
id_3890 x_82801 y_84226
id_3891 x_38954 y_26633
id_3892 x_12214 y_43857
id_3893 x_19539 y_4353
id_3894 x_50625 y_88487
id_3895 x_13741 y_1763
id_3896 x_79507 y_60163
id_3897 x_38121 y_40818
id_3898 x_74995 y_14919
id_3899 x_88096 y_94655
id_3900 x_51906 y_1686
id_3901 x_38804 y_59814
id_3902 x_51570 y_1921
id_3903 x_89588 y_72753
id_3904 x_57096 y_80513
id_3905 x_41627 y_66539
id_3906 x_13539 y_2502
id_3907 x_68654 y_6709
id_3908 x_2410 y_77280
id_3909 x_39240 y_41442
id_3910 x_70079 y_2210
id_3911 x_75775 y_50520
id_3912 x_37810 y_90964
id_3913 x_90059 y_80006
id_3914 x_27556 y_88386
id_3915 x_18354 y_5110
id_3916 x_22098 y_93323
id_3917 x_89735 y_72426
id_3918 x_40689 y_33625
id_3919 x_791 y_34524
id_3920 x_52126 y_63361
id_3921 x_36970 y_4836
id_3922 x_65988 y_81356
id_3923 x_76293 y_28838
id_3924 x_39762 y_2229
id_3925 x_34697 y_88703
id_3926 x_14692 y_46407
id_3927 x_63918 y_32956
id_3928 x_46375 y_53939
id_3929 x_92621 y_50052
id_3930 x_27505 y_68463
id_3931 x_9379 y_85419
id_3932 x_9628 y_82285
id_3933 x_22160 y_35148
id_3934 x_18369 y_81300
id_3935 x_93118 y_36371
id_3936 x_22310 y_79358
id_3937 x_39784 y_14279
id_3938 x_59559 y_85682
id_3939 x_14166 y_38820
id_3940 x_48003 y_6062
id_3941 x_19777 y_90286
id_3942 x_5358 y_38832
id_3943 x_3311 y_32343
id_3944 x_83330 y_89991
id_3945 x_62432 y_43469
id_3946 x_76572 y_98333
id_3947 x_44078 y_63358
id_3948 x_1562 y_31094
id_3949 x_68703 y_69521
id_3950 x_53167 y_83380
id_3951 x_5048 y_11130
id_3952 x_37339 y_90486
id_3953 x_37316 y_92127
id_3954 x_47270 y_41268
id_3955 x_12026 y_13623
id_3956 x_97281 y_62820
id_3957 x_25373 y_56869
id_3958 x_53828 y_31985
id_3959 x_13571 y_12358
id_3960 x_6245 y_57593
id_3961 x_38440 y_38068
id_3962 x_1157 y_68832
id_3963 x_18412 y_60417
id_3964 x_24003 y_39790
id_3965 x_41166 y_15223
id_3966 x_48686 y_77940
id_3967 x_8260 y_62718
id_3968 x_92100 y_5250
id_3969 x_4417 y_674
id_3970 x_4125 y_64576
id_3971 x_54527 y_42718
id_3972 x_95656 y_91141
id_3973 x_29964 y_25124
id_3974 x_57340 y_99144
id_3975 x_92482 y_54681
id_3976 x_49886 y_46945
id_3977 x_18728 y_12682
id_3978 x_53210 y_60746
id_3979 x_31339 y_85643
id_3980 x_46097 y_16336
id_3981 x_73600 y_2045
id_3982 x_50707 y_1221
id_3983 x_3818 y_16227
id_3984 x_16931 y_5337
id_3985 x_52858 y_95474
id_3986 x_40488 y_17533
id_3987 x_83668 y_34439
id_3988 x_5611 y_37168
id_3989 x_15190 y_42199
id_3990 x_18247 y_45403
id_3991 x_24689 y_21590
id_3992 x_48974 y_19141
id_3993 x_22335 y_87892
id_3994 x_36109 y_12089
id_3995 x_99757 y_54487
